nom;taille;temps;comparaison;echange;couleur
Tri a bulle;70;0.00035500002559274435;2400;1237;#EECC66
Tri a bulle;70;0.0004836000152863562;2360;1199;#EECC66
Tri a bulle;70;0.0003066000062972307;2310;1110;#EECC66
Tri a bulle;70;0.0002550000208429992;2400;1240;#EECC66
Tri a bulle;70;0.00025409998488612473;2379;1171;#EECC66
Tri a bulle;71;0.0002677000011317432;2470;1333;#EECC66
Tri a bulle;71;0.00022710004122927785;2380;1028;#EECC66
Tri a bulle;71;0.000324699969496578;2482;1412;#EECC66
Tri a bulle;71;0.0002513999934308231;2449;1260;#EECC66
Tri a bulle;71;0.00024780002422630787;2440;1225;#EECC66
Tri a bulle;72;0.00026050000451505184;2420;1200;#EECC66
Tri a bulle;72;0.00025949999690055847;2478;1380;#EECC66
Tri a bulle;72;0.00029880000511184335;2478;1323;#EECC66
Tri a bulle;72;0.00023889998556114733;2541;1243;#EECC66
Tri a bulle;72;0.00025859999004751444;2465;1346;#EECC66
Tri a bulle;73;0.0002826999989338219;2618;1367;#EECC66
Tri a bulle;73;0.0002738999901339412;2627;1280;#EECC66
Tri a bulle;73;0.0003010999644175172;2618;1386;#EECC66
Tri a bulle;73;0.0002602999738883227;2508;1301;#EECC66
Tri a bulle;73;0.0002581999870017171;2550;1248;#EECC66
Tri a bulle;74;0.0002796999760903418;2635;1513;#EECC66
Tri a bulle;74;0.0002842999529093504;2596;1455;#EECC66
Tri a bulle;74;0.00029360002372413874;2695;1268;#EECC66
Tri a bulle;74;0.000274300022283569;2686;1227;#EECC66
Tri a bulle;74;0.0002510000194888562;2530;1099;#EECC66
Tri a bulle;75;0.0002820999943651259;2655;1377;#EECC66
Tri a bulle;75;0.00030860002152621746;2754;1677;#EECC66
Tri a bulle;75;0.0003197999903932214;2760;1444;#EECC66
Tri a bulle;75;0.000295600009849295;2769;1403;#EECC66
Tri a bulle;75;0.00027979997685179114;2769;1340;#EECC66
Tri a bulle;76;0.0002775000175461173;2835;1257;#EECC66
Tri a bulle;76;0.0003063000040128827;2784;1617;#EECC66
Tri a bulle;76;0.00027739995857700706;2805;1268;#EECC66
Tri a bulle;76;0.0002899999963119626;2829;1368;#EECC66
Tri a bulle;76;0.00028569999267347157;2714;1461;#EECC66
Tri a bulle;77;0.0002943000290542841;2871;1450;#EECC66
Tri a bulle;77;0.00028989999555051327;2890;1380;#EECC66
Tri a bulle;77;0.00032210000790655613;2925;1649;#EECC66
Tri a bulle;77;0.00028959999326616526;2916;1345;#EECC66
Tri a bulle;77;0.0003034000110346824;2881;1511;#EECC66
Tri a bulle;78;0.00029609998455271125;2988;1405;#EECC66
Tri a bulle;78;0.00030210003023967147;2997;1432;#EECC66
Tri a bulle;78;0.000305800000205636;2988;1491;#EECC66
Tri a bulle;78;0.0002753000007942319;2793;1240;#EECC66
