nom;taille;temps;comparaison;echange;couleur
Tri par seaux;37;1.910002902150154e-05;17;81;#2EC4B6
Tri par seaux;37;1.9499973859637976e-05;14;78;#2EC4B6
Tri par seaux;37;3.429999924264848e-05;16;85;#2EC4B6
Tri par seaux;37;1.960000372491777e-05;22;85;#2EC4B6
Tri par seaux;37;3.070000093430281e-05;16;83;#2EC4B6
Tri par seaux;37;3.1800009310245514e-05;15;78;#2EC4B6
Tri par seaux;38;3.6900019040331244e-05;25;91;#2EC4B6
Tri par seaux;38;4.719998105429113e-05;21;94;#2EC4B6
Tri par seaux;38;2.3299973690882325e-05;15;86;#2EC4B6
Tri par seaux;38;3.369999467395246e-05;21;86;#2EC4B6
Tri par seaux;39;3.6999990697950125e-05;15;84;#2EC4B6
Tri par seaux;39;3.530000685714185e-05;15;89;#2EC4B6
Tri par seaux;39;2.3699976736679673e-05;18;89;#2EC4B6
Tri par seaux;39;3.789999755099416e-05;22;92;#2EC4B6
Tri par seaux;40;3.090000245720148e-05;25;96;#2EC4B6
Tri par seaux;40;2.9099988751113415e-05;15;88;#2EC4B6
Tri par seaux;40;3.749999450519681e-05;18;89;#2EC4B6
Tri par seaux;40;2.7999980375170708e-05;14;90;#2EC4B6
Tri par seaux;40;1.4699995517730713e-05;18;91;#2EC4B6
Tri par seaux;40;4.010001430287957e-05;19;89;#2EC4B6
Tri par seaux;40;4.88999648950994e-05;15;87;#2EC4B6
Tri par seaux;40;3.0199997127056122e-05;19;92;#2EC4B6
Tri par seaux;40;4.9099966417998075e-05;16;84;#2EC4B6
Tri par seaux;40;2.1499989088624716e-05;16;87;#2EC4B6
Tri par seaux;40;3.850000211969018e-05;19;91;#2EC4B6
Tri par seaux;40;5.6200020480901e-05;14;88;#2EC4B6
Tri par seaux;40;2.6899971999228e-05;17;89;#2EC4B6
Tri par seaux;40;2.0799983758479357e-05;13;90;#2EC4B6
Tri par seaux;40;2.1199986804276705e-05;28;97;#2EC4B6
Tri par seaux;40;1.969997538253665e-05;16;87;#2EC4B6
Tri par seaux;40;6.079999729990959e-05;16;87;#2EC4B6
Tri par seaux;40;3.71999922208488e-05;10;87;#2EC4B6
Tri par seaux;40;5.059999966761097e-05;13;84;#2EC4B6
Tri par seaux;40;2.9299997549969703e-05;17;89;#2EC4B6
Tri par seaux;40;4.810001701116562e-05;15;91;#2EC4B6
Tri par seaux;40;6.199997733347118e-05;22;96;#2EC4B6
Tri par seaux;40;2.889998722821474e-05;21;93;#2EC4B6
Tri par seaux;40;4.779998562298715e-05;18;90;#2EC4B6
Tri par seaux;40;4.090002039447427e-05;16;90;#2EC4B6
Tri par seaux;40;3.130000550299883e-05;18;90;#2EC4B6
Tri par seaux;40;3.489997470751405e-05;22;93;#2EC4B6
Tri par seaux;40;3.6999990697950125e-05;16;91;#2EC4B6
Tri par seaux;40;5.050000618211925e-05;14;86;#2EC4B6
Tri par seaux;40;2.9000017093494534e-05;19;87;#2EC4B6
Tri par seaux;40;4.5199994929134846e-05;19;92;#2EC4B6
Tri par seaux;40;6.009999196976423e-05;17;91;#2EC4B6
Tri par seaux;40;3.8700003642588854e-05;16;89;#2EC4B6
Tri par seaux;40;2.370000584051013e-05;24;94;#2EC4B6
Tri par seaux;40;3.6299985367804766e-05;19;91;#2EC4B6
Tri par seaux;40;4.060001811012626e-05;18;92;#2EC4B6
Tri par seaux;40;2.300000051036477e-05;20;92;#2EC4B6
Tri par seaux;40;3.3899996196851134e-05;15;87;#2EC4B6
Tri par seaux;41;3.670001751743257e-05;17;89;#2EC4B6
Tri par seaux;41;2.3800006601959467e-05;14;87;#2EC4B6
Tri par seaux;41;2.2199994418770075e-05;23;93;#2EC4B6
Tri par seaux;41;3.429999924264848e-05;14;91;#2EC4B6
Tri par seaux;42;3.7299992982298136e-05;17;94;#2EC4B6
Tri par seaux;42;2.1800020476803184e-05;20;95;#2EC4B6
Tri par seaux;42;2.19999928958714e-05;16;89;#2EC4B6
Tri par seaux;42;3.510000533424318e-05;13;88;#2EC4B6
Tri par seaux;43;2.1799991372972727e-05;19;99;#2EC4B6
Tri par seaux;43;2.1499989088624716e-05;16;91;#2EC4B6
Tri par seaux;43;3.779999678954482e-05;14;91;#2EC4B6
Tri par seaux;43;2.3599975975230336e-05;24;97;#2EC4B6
Tri par seaux;43;2.579999272711575e-05;15;94;#2EC4B6
